commune,emi.pol2012.nox,emi.pol2010.nox,emi.pol2012.pm10,emi.pol2010.pm10,emi.pol2012.cov,emi.pol2010.cov
48009,40363.66581956197,40278.665819562,80727.3316391239,80727.3316391239,40363.665819562,40278.665819562
48010,7226.166729343209,7376.1667293432,14452.3334586864,14452.3334586864,14452.3334586864,7376.1667293432
48012,11020.717797918009,10921.717797918,11020.717797918,11020.717797918,11020.717797918,10921.717797918
48013,14260.141258067046,14263.141258067,14260.141258067,28520.2825161341,14260.141258067,28526.2825161341
48014,640.581317246435,727.5813172464,640.5813172464,1281.1626344929,640.5813172464,1455.1626344929
48015,1729.8638092404703,1720.8638092405,3459.7276184809,6919.4552369619,1729.8638092405,1720.8638092405
48016,20870.439776123385,21338.4397761234,20870.4397761234,41740.8795522468,10435.2198880617,42676.8795522468
48017,38850.865038572185,38664.8650385722,38850.8650385722,38850.8650385722,38850.8650385722,38664.8650385722
48018,11862.964025426027,11378.964025426,23725.9280508521,23725.9280508521,23725.9280508521,11378.964025426
48019,3459.5477186512635,3445.5477186513,6919.0954373025,13838.1908746051,3459.5477186513,3445.5477186513
48020,1899.5164989932655,2197.5164989933,3799.0329979865,3799.0329979865,3799.0329979865,4395.0329979865
48021,5936.434728793109,5754.4347287931,11872.8694575862,11872.8694575862,11872.8694575862,5754.4347287931
48022,2363.827620132145,1873.8276201322,4727.6552402643,9455.3104805286,1181.9138100661,3747.6552402643
48023,3396.6607171707738,3391.6607171708,3396.6607171708,6793.3214343416,3396.6607171708,3391.6607171708
48025,11147.44720874653,10836.4472087465,11147.4472087465,22294.8944174931,11147.4472087465,10836.4472087465
48026,1968.9106811602908,1666.9106811603,3937.8213623206,3937.8213623206,3937.8213623206,1666.9106811603
48027,2863.161673396282,2847.1616733963,2863.1616733963,2863.1616733963,5726.3233467926,5694.3233467926
48028,4951.960372297397,4806.9603722974,4951.9603722974,4951.9603722974,4951.9603722974,4806.9603722974
48029,1933.8452666667436,1573.8452666668,3867.6905333335,3867.6905333335,3867.6905333335,3147.6905333335
48030,2984.1949762911736,2976.1949762912,5968.3899525824,11936.7799051647,1492.0974881456,5952.3899525824
48031,3993.761657947839,3977.7616579478,7987.5233158957,7987.5233158957,7987.5233158957,7955.5233158957
48032,23795.656236525476,23451.6562365255,23795.6562365255,47591.312473051,11897.8281182627,23451.6562365255
48033,2005.4170458726421,2268.4170458727,4010.8340917453,8021.6681834906,2005.4170458727,2268.4170458727
48034,37964.56601597469,37881.5660159747,75929.1320319494,151858.264063899,18982.2830079873,75763.1320319494
48036,4400.267931009895,4233.2679310099,8800.5358620198,8800.5358620198,8800.5358620198,4233.2679310099
48037,2655.4792804987765,2369.4792804988,2655.4792804988,2655.4792804988,5310.9585609976,4738.9585609976
48038,2647.501038303391,2531.5010383034,2647.5010383034,5295.0020766068,2647.5010383034,5063.0020766068
48039,16365.67905079519,16027.6790507952,32731.3581015904,65462.7162031808,16365.6790507952,16027.6790507952
48040,5261.131108652048,5375.1311086521,5261.1311086521,10522.2622173041,2630.565554326,10750.2622173041
48041,2711.140984840399,2846.1409848404,5422.2819696808,5422.2819696808,5422.2819696808,5692.2819696808
48042,7788.809498777491,7864.8094987775,7788.8094987775,15577.618997555,7788.8094987775,15729.618997555
48043,15332.03216925891,14861.0321692589,30664.0643385178,30664.0643385178,30664.0643385178,14861.0321692589
48044,2449.5996405046135,2233.5996405046,2449.5996405046,2449.5996405046,4899.1992810092,2233.5996405046
48045,13062.555338294365,13539.5553382944,26125.1106765887,52250.2213531775,6531.2776691472,13539.5553382944
48046,1858.0288812643516,1891.0288812644,1858.0288812644,3716.0577625287,1858.0288812644,3782.0577625287
48047,11413.63104277666,11784.6310427767,11413.6310427767,11413.6310427767,11413.6310427767,23569.2620855533
48048,1050.5988687459167,1017.5988687459,1050.5988687459,2101.1977374918,1050.5988687459,1017.5988687459
48049,30944.011903392417,30944.0119033924,30944.0119033924,30944.0119033924,61888.0238067848,61888.0238067848
48050,1287.1384300323884,972.1384300324,1287.1384300324,1287.1384300324,2574.2768600648,972.1384300324
48051,4656.087651170332,4640.0876511703,9312.1753023407,18624.3506046813,2328.0438255852,9280.1753023407
48053,6412.397377942475,6899.3973779425,12824.794755885,12824.794755885,12824.794755885,13798.794755885
48054,667.0481338889998,1150.048133889,1334.096267778,2668.192535556,667.048133889,2300.096267778
48055,4655.923458308009,4957.923458308,4655.923458308,9311.846916616,2327.961729154,9915.846916616
48056,8709.934922224931,9207.9349222249,17419.8698444499,34839.7396888997,8709.9349222249,9207.9349222249
48057,4399.886851663886,4377.8868516639,4399.8868516639,4399.8868516639,4399.8868516639,8755.7737033278
48058,7329.407752399313,7821.4077523993,14658.8155047986,29317.6310095972,7329.4077523993,7821.4077523993
48059,4342.911050531936,4038.9110505319,8685.8221010639,8685.8221010639,4342.9110505319,8077.8221010639
48060,5316.412996796561,5778.4129967966,5316.4129967966,5316.4129967966,5316.4129967966,11556.8259935931
48061,14104.400452445674,13950.4004524457,28208.8009048913,56417.6018097827,7052.2002262228,13950.4004524457
48062,1816.5013694477875,1653.5013694478,1816.5013694478,3633.0027388956,1816.5013694478,3307.0027388956
48063,9269.889590997842,9223.8895909979,9269.8895909979,9269.8895909979,9269.8895909979,9223.8895909979
48064,3457.007671081673,3788.0076710817,6914.0153421634,13828.0306843267,3457.0076710817,3788.0076710817
48065,2765.3738473890717,2759.3738473891,2765.3738473891,2765.3738473891,2765.3738473891,5518.7476947782
48066,4500.601524915643,4216.6015249157,4500.6015249157,4500.6015249157,9001.2030498313,8433.2030498313
48067,1395.394985903816,1143.3949859038,1395.3949859038,2790.7899718076,1395.3949859038,1143.3949859038
48068,2660.9007596348088,2987.9007596348,5321.8015192696,5321.8015192696,5321.8015192696,2987.9007596348
48069,1704.858393455739,1635.8583934557,1704.8583934557,1704.8583934557,3409.7167869115,3271.7167869115
48070,13237.69828110772,13369.6982811077,26475.3965622154,26475.3965622154,26475.3965622154,26739.3965622154
48071,2349.4795413249667,2838.479541325,4698.9590826499,4698.9590826499,2349.479541325,2838.479541325
48072,4263.513327316527,3808.5133273165,4263.5133273165,4263.5133273165,4263.5133273165,7617.0266546331
48073,3498.495770418327,3265.4957704183,3498.4957704183,6996.9915408367,3498.4957704183,6530.9915408367
48074,6304.526322735406,6369.5263227354,12609.0526454708,25218.1052909416,3152.2631613677,6369.5263227354
48075,11699.224590571052,11273.2245905711,11699.2245905711,11699.2245905711,23398.4491811421,22546.4491811421
48076,6729.322875188468,6781.3228751885,6729.3228751885,6729.3228751885,6729.3228751885,13562.6457503769
48077,1695.829741539,1737.829741539,1695.829741539,1695.829741539,1695.829741539,1737.829741539
48078,3714.3239019382513,3822.3239019383,7428.6478038765,14857.295607753,3714.3239019383,7644.6478038765
48079,3491.917152566748,3413.9171525668,6983.8343051335,6983.8343051335,6983.8343051335,3413.9171525668
48080,27033.187627474555,26542.1876274746,27033.1876274746,54066.3752549491,13516.5938137373,53084.3752549491
48081,3025.812972667783,2633.8129726678,6051.6259453356,12103.2518906711,1512.9064863339,2633.8129726678
48082,9116.831922796126,9223.8319227961,18233.6638455923,36467.3276911845,9116.8319227961,18447.6638455923
48083,4699.475430801618,4692.4754308016,4699.4754308016,9398.9508616032,2349.7377154008,4692.4754308016
48084,2073.593894034838,1667.5938940348,4147.1877880697,8294.3755761394,1036.7969470174,1667.5938940348
48085,3365.8287112527596,3455.8287112528,6731.6574225055,6731.6574225055,3365.8287112528,6911.6574225055
48086,7465.296685257676,7260.2966852577,14930.5933705154,29861.1867410307,7465.2966852577,14520.5933705154
48087,4185.83231369797,3776.832313698,8371.6646273959,16743.3292547919,4185.832313698,7553.6646273959
48088,3119.269375963852,2686.2693759639,3119.2693759639,6238.5387519277,3119.2693759639,5372.5387519277
48089,9535.821167083666,9321.8211670837,9535.8211670837,9535.8211670837,9535.8211670837,18643.6423341673
48090,5113.768439257341,4901.7684392574,5113.7684392573,10227.5368785147,5113.7684392573,4901.7684392574
48091,2489.738116133093,2018.7381161331,4979.4762322662,4979.4762322662,4979.4762322662,4037.4762322662
48092,24255.741564755546,24387.7415647555,24255.7415647555,48511.4831295111,12127.8707823778,24387.7415647555
48093,3215.637994340565,3340.6379943406,3215.6379943406,6431.2759886811,3215.6379943406,6681.2759886811
48094,5457.27041293677,5440.2704129368,5457.2704129368,5457.2704129368,5457.2704129368,5440.2704129368
48095,54055.04559831989,54018.0455983199,108110.09119664,216220.18239328,54055.0455983199,108036.09119664
48096,11498.085596785117,11116.0855967851,22996.1711935702,45992.3423871405,5749.0427983926,22232.1711935702
48097,6253.616554692345,6453.6165546924,6253.6165546924,6253.6165546924,12507.2331093847,6453.6165546924
48098,736.6850463252048,948.6850463252,736.6850463252,736.6850463252,1473.3700926504,1897.3700926504
48099,26934.90447322555,27379.9044732255,53869.8089464511,53869.8089464511,53869.8089464511,54759.8089464511
48100,2434.4951953554596,2064.4951953555,2434.4951953555,4868.9903907109,1217.2475976777,4128.9903907109
48101,2192.4493411372114,2036.4493411372,4384.8986822744,8769.7973645489,1096.2246705686,2036.4493411372
48103,6395.843091359869,6829.8430913599,6395.8430913599,6395.8430913599,6395.8430913599,6829.8430913599
48104,11142.692381570458,10817.6923815705,22285.3847631409,44570.7695262818,5571.3461907852,21635.3847631409
48105,2072.947960033236,2183.9479600332,4145.8959200665,4145.8959200665,4145.8959200665,4367.8959200665
48106,2354.279827846397,2352.2798278464,2354.2798278464,4708.5596556928,1177.1399139232,4704.5596556928
48107,3741.0887893206327,3491.0887893206,3741.0887893206,7482.1775786413,1870.5443946603,6982.1775786413
48108,4879.521304674747,4541.5213046748,9759.0426093495,19518.085218699,2439.7606523374,4541.5213046748
48110,3484.0154427059665,3023.015442706,3484.015442706,3484.015442706,3484.015442706,6046.0308854119
48111,15368.07785777448,15726.0778577745,30736.155715549,30736.155715549,30736.155715549,15726.0778577745
48112,1993.2482803283071,2078.2482803283,1993.2482803283,3986.4965606566,1993.2482803283,4156.4965606566
48115,6324.530102638706,5873.5301026387,12649.0602052774,12649.0602052774,6324.5301026387,5873.5301026387
48116,4814.14446574835,5280.1444657484,9628.2889314967,9628.2889314967,4814.1444657484,10560.2889314967
48117,3644.6262921367907,3336.6262921368,3644.6262921368,7289.2525842736,1822.3131460684,6673.2525842736
48119,12678.173699379799,12720.1736993798,12678.1736993798,25356.3473987596,12678.1736993798,25440.3473987596
48120,5554.1195988977415,5114.1195988978,11108.2391977955,11108.2391977955,5554.1195988977,5114.1195988978
48121,1559.3422158239998,1841.342215824,1559.342215824,1559.342215824,3118.684431648,1841.342215824
48122,3164.049223192639,3501.0492231926,6328.0984463853,6328.0984463853,3164.0492231926,3501.0492231926
48123,5100.2954227548935,4752.2954227549,5100.2954227549,10200.5908455098,5100.2954227549,9504.5908455098
48124,1971.868416423174,2321.8684164232,1971.8684164232,3943.7368328464,1971.8684164232,2321.8684164232
48125,2152.2916560663884,1774.2916560664,2152.2916560664,4304.5833121328,2152.2916560664,1774.2916560664
48126,4991.710118049835,4931.7101180498,9983.4202360997,19966.8404721993,4991.7101180498,9863.4202360997
48127,12398.306779674522,12777.3067796745,12398.3067796745,12398.3067796745,12398.3067796745,25554.613559349
48128,29749.28866226986,30004.2886622699,59498.5773245397,59498.5773245397,29749.2886622699,30004.2886622699
48129,7556.584412741841,7120.5844127419,7556.5844127419,7556.5844127419,15113.1688254837,7120.5844127419
48130,1493.2645289899053,1354.2645289899,1493.2645289899,2986.5290579798,746.632264495,2708.5290579798
48131,330.8318978501373,48.8318978501,330.8318978501,330.8318978501,330.8318978501,48.8318978501
48132,11616.756454625724,11298.7564546257,23233.5129092514,23233.5129092514,11616.7564546257,22597.5129092514
48133,3343.8782837974227,2903.8782837974,3343.8782837974,3343.8782837974,3343.8782837974,5807.7565675949
48134,880.4871650684564,1310.4871650685,880.4871650685,880.4871650685,1760.9743301369,2620.9743301369
48135,8627.988818118105,8254.9888181181,17255.9776362362,17255.9776362362,17255.9776362362,16509.9776362362
48136,2317.219628614509,2008.2196286145,4634.439257229,9268.878514458,2317.2196286145,4016.439257229
48137,8604.96463568736,8377.9646356874,17209.9292713747,34419.8585427494,4302.4823178437,16755.9292713747
48138,1479.8165754965019,1039.8165754965,1479.8165754965,2959.633150993,1479.8165754965,2079.633150993
48139,4006.616257482063,3872.6162574821,4006.6162574821,4006.6162574821,4006.6162574821,3872.6162574821
48140,72031.37253232827,72416.3725323283,144062.745064657,144062.745064657,144062.745064657,144832.745064657
48141,4681.082254016541,4739.0822540165,4681.0822540165,4681.0822540165,4681.0822540165,4739.0822540165
48142,10228.241914368647,10344.2419143686,10228.2419143686,10228.2419143686,10228.2419143686,20688.4838287373
48144,1967.725360317735,1514.7253603177,1967.7253603177,3935.4507206355,983.8626801589,1514.7253603177
48145,5467.0453383180475,5565.0453383181,10934.0906766361,21868.1813532722,2733.522669159,5565.0453383181
48146,11235.957874035965,11209.957874036,11235.957874036,22471.9157480719,5617.978937018,11209.957874036
48147,9568.272505106443,9700.2725051065,19136.5450102129,38273.0900204258,9568.2725051065,9700.2725051065
48148,3332.874694035118,3479.8746940351,3332.8746940351,6665.7493880702,3332.8746940351,6959.7493880702
48149,2665.479932642289,2605.4799326423,5330.9598652846,10661.9197305692,2665.4799326423,2605.4799326423
48150,3539.226436238042,3864.2264362381,3539.2264362381,7078.4528724761,1769.613218119,7728.4528724761
48151,1629.6350527204895,1318.6350527205,3259.270105441,3259.270105441,3259.270105441,1318.6350527205
48152,801.6559001550536,801.6559001551,1603.3118003101,3206.6236006202,801.6559001551,801.6559001551
48153,1244.2803467559525,1350.280346756,1244.280346756,2488.5606935119,622.140173378,1350.280346756
48154,7736.861877815798,7261.8618778158,15473.7237556316,30947.4475112632,3868.4309389079,14523.7237556316
48155,3392.6931204135003,3544.6931204135,3392.6931204135,6785.386240827,3392.6931204135,7089.386240827
48156,12415.628597666198,12370.6285976662,24831.2571953324,49662.5143906648,12415.6285976662,12370.6285976662
48157,2748.3355284501736,2396.3355284502,5496.6710569004,5496.6710569004,2748.3355284502,4792.6710569004
48158,552.494760317949,143.4947603179,1104.9895206359,2209.9790412718,552.4947603179,143.4947603179
48160,4282.8994632127615,4116.8994632128,8565.7989264255,17131.597852851,2141.4497316064,8233.7989264255
48161,626.5077327482059,1030.5077327482,1253.0154654964,2506.0309309928,313.2538663741,1030.5077327482
48162,4072.4243483647256,3728.4243483647,4072.4243483647,8144.8486967295,4072.4243483647,3728.4243483647
48163,1082.0190836686781,1278.0190836687,2164.0381673374,2164.0381673374,2164.0381673374,2556.0381673374
48164,4253.229996660831,3874.2299966608,8506.4599933217,17012.9199866433,4253.2299966608,3874.2299966608
48165,6034.015127595984,5873.015127596,6034.015127596,6034.015127596,12068.030255192,5873.015127596
48166,4003.28119199329,4259.2811919933,4003.2811919933,4003.2811919933,4003.2811919933,4259.2811919933
48167,1322.9145749779998,873.914574978,1322.914574978,1322.914574978,1322.914574978,1747.829149956
48168,5261.950075944227,5227.9500759442,10523.9001518885,10523.9001518885,10523.9001518885,10455.9001518885
48169,4674.955690561716,5122.9556905617,9349.9113811234,18699.8227622469,2337.4778452809,5122.9556905617
48170,1127.9880808292057,951.9880808292,1127.9880808292,2255.9761616584,1127.9880808292,1903.9761616584
48171,1726.2122464866636,1752.2122464867,3452.4244929733,6904.8489859467,863.1061232433,3504.4244929733
48172,2096.7651415192095,1909.7651415192,4193.5302830384,4193.5302830384,2096.7651415192,1909.7651415192
48173,2906.364333833965,2615.364333834,5812.7286676679,5812.7286676679,5812.7286676679,5230.7286676679
48174,5583.364061780514,5166.3640617805,5583.3640617805,5583.3640617805,5583.3640617805,5166.3640617805
48175,4232.98825303618,4662.9882530362,4232.9882530362,4232.9882530362,8465.9765060724,4662.9882530362
48176,1610.1382652302982,1366.1382652303,1610.1382652303,1610.1382652303,3220.2765304606,2732.2765304606
48177,5496.498866731483,5678.4988667315,10992.997733463,21985.9954669259,5496.4988667315,11356.997733463
48178,8001.981215865059,7905.9812158651,16003.9624317301,16003.9624317301,8001.9812158651,15811.9624317301
48179,3208.5806790713596,3596.5806790714,3208.5806790714,6417.1613581427,3208.5806790714,3596.5806790714
48180,2101.9610499321866,1929.9610499322,2101.9610499322,2101.9610499322,4203.9220998644,1929.9610499322
48181,954.8050835189999,1298.805083519,1909.610167038,3819.220334076,954.805083519,2597.610167038
48182,4138.577409061244,4351.5774090613,4138.5774090613,4138.5774090613,8277.1548181225,8703.1548181225
48183,14037.26720645724,14055.2672064572,28074.5344129145,56149.068825829,14037.2672064572,28110.5344129145
48184,4918.595040300263,4761.5950403003,4918.5950403003,9837.1900806005,4918.5950403003,4761.5950403003
48185,6220.071350357192,6038.0713503572,12440.1427007144,24880.2854014288,3110.0356751786,6038.0713503572
48186,3065.896474292899,3109.8964742929,3065.8964742929,6131.7929485858,3065.8964742929,3109.8964742929
48187,2612.1185422972676,3108.1185422973,2612.1185422973,5224.2370845945,1306.0592711486,6216.2370845945
48188,4220.120598780311,4494.1205987803,4220.1205987803,4220.1205987803,4220.1205987803,4494.1205987803
48189,3816.8779649769053,4008.8779649769,3816.8779649769,3816.8779649769,7633.7559299538,4008.8779649769
48190,2872.6099700405334,2459.6099700405,2872.6099700405,2872.6099700405,2872.6099700405,2459.6099700405
48191,13020.028360488188,12628.0283604882,13020.0283604882,13020.0283604882,26040.0567209764,12628.0283604882
48192,4081.414679008064,4176.4146790081,8162.8293580161,16325.6587160323,2040.707339504,4176.4146790081
48193,7006.036914046981,6749.036914047,14012.073828094,14012.073828094,7006.036914047,13498.073828094
48194,2176.0558401810254,2480.055840181,2176.055840181,4352.1116803621,2176.055840181,4960.1116803621
48195,2442.4952248019677,2659.495224802,4884.9904496039,9769.9808992079,2442.495224802,5318.9904496039
48197,1740.474344150357,1822.4743441504,3480.9486883007,3480.9486883007,3480.9486883007,3644.9486883007
48198,5866.086819124294,5925.0868191243,5866.0868191243,11732.1736382486,5866.0868191243,5925.0868191243
66001,1709.1592170859997,1977.159217086,3418.318434172,6836.636868344,854.579608543,3954.318434172
66002,9245.262438185102,8792.2624381851,18490.5248763702,36981.0497527404,4622.6312190926,17584.5248763702
66003,18357.803211791157,18364.8032117912,18357.8032117912,36715.6064235823,18357.8032117912,18364.8032117912
66004,5672.744889508836,5264.7448895088,11345.4897790177,22690.9795580353,5672.7448895088,5264.7448895088
66005,4880.208098475797,4954.2080984758,9760.4161969516,19520.8323939032,4880.2080984758,4954.2080984758
66006,963.6700088104417,1283.6700088105,963.6700088104,963.6700088104,963.6700088104,2567.3400176209
66007,295.35859651299995,97.358596513,590.717193026,1181.434386052,147.6792982565,97.358596513
66008,132520.853668826,132678.853668826,265041.707337652,530083.414675304,66260.426834413,265357.707337652
66009,8050.9960202395605,8300.9960202396,8050.9960202396,16101.9920404791,8050.9960202396,8300.9960202396
66010,116.097568064,174.097568064,232.195136128,464.390272256,58.048784032,174.097568064
66011,16983.421826330363,16822.4218263304,33966.8436526607,67933.6873053215,8491.7109131652,16822.4218263304
66012,12696.536963804465,12349.5369638045,12696.5369638045,25393.0739276089,12696.5369638045,24699.0739276089
66013,6436.912118605,6382.912118605,12873.82423721,25747.64847442,6436.912118605,6382.912118605
66014,19482.933095852724,19650.9330958527,38965.8661917054,38965.8661917054,38965.8661917054,39301.8661917054
66015,63327.12311271889,63825.1231127189,126654.246225438,253308.492450876,31663.5615563594,127650.246225438
66016,16803.581621267906,16461.5816212679,33607.1632425358,67214.3264850716,16803.5816212679,16461.5816212679
66017,24357.234084228006,24042.234084228,48714.468168456,97428.936336912,24357.234084228,24042.234084228
66018,993.6986703690001,834.698670369,1987.397340738,1987.397340738,1987.397340738,834.698670369
66019,3110.0540029546414,3087.0540029547,6220.1080059093,12440.2160118186,3110.0540029547,3087.0540029547
66020,7896.742227163887,8125.7422271639,7896.7422271639,15793.4844543278,3948.371113582,16251.4844543278
66021,13342.515225301182,13178.5152253012,13342.5152253012,13342.5152253012,13342.5152253012,26357.0304506024
66022,1834.805796029642,1585.8057960297,1834.8057960297,1834.8057960297,1834.8057960297,1585.8057960297
66023,16655.931731977464,16576.9317319775,16655.9317319775,33311.8634639549,8327.9658659887,33153.8634639549
66024,198596.36096151377,198519.360961514,397192.721923028,397192.721923028,397192.721923028,198519.360961514
66025,9120.302475256503,8979.3024752565,9120.3024752565,9120.3024752565,18240.604950513,17958.604950513
66026,5800.4968564734,5316.4968564734,5800.4968564734,5800.4968564734,11600.9937129468,5316.4968564734
66027,10158.244583837304,10325.2445838373,10158.2445838373,20316.4891676746,10158.2445838373,20650.4891676746
66028,48046.48501589658,47708.4850158966,48046.4850158966,48046.4850158966,48046.4850158966,47708.4850158966
66029,3067.6304009319997,3300.630400932,6135.260801864,12270.521603728,1533.815200466,6601.260801864
66030,123441.1655937241,123190.165593724,246882.331187448,246882.331187448,246882.331187448,246380.331187448
66032,745.498191763,967.498191763,1490.996383526,2981.992767052,372.7490958815,1934.996383526
66033,4705.6052219941,4706.6052219941,9411.2104439882,18822.4208879764,4705.6052219941,4706.6052219941
66034,922.9135468287777,719.9135468288,1845.8270936576,3691.6541873151,461.4567734144,719.9135468288
66035,428.20677968512655,156.2067796851,428.2067796851,856.4135593703,214.1033898426,312.4135593703
66036,6163.196420387885,6257.1964203879,12326.3928407758,12326.3928407758,12326.3928407758,12514.3928407758
66037,77379.24583440894,77750.2458344089,77379.2458344089,77379.2458344089,154758.491668818,155500.491668818
66038,8808.288635176466,8356.2886351765,8808.2886351765,17616.5772703529,4404.1443175882,16712.5772703529
66039,1106.9718125069999,1502.971812507,1106.971812507,2213.943625014,553.4859062535,3005.943625014
66040,200.90413879065608,228.9041387907,401.8082775813,803.6165551626,100.4520693953,228.9041387907
66041,8433.038408236862,8732.0384082369,16866.0768164737,16866.0768164737,16866.0768164737,17464.0768164737
66042,1099.805246999,1053.805246999,2199.610493998,2199.610493998,1099.805246999,2107.610493998
66043,218.11567047999998,585.11567048,218.11567048,218.11567048,218.11567048,1170.23134096
66044,3156.447621663162,3609.4476216632,6312.8952433263,6312.8952433263,6312.8952433263,7218.8952433263
66045,2085.1795902922754,2485.1795902923,4170.3591805846,8340.7183611691,2085.1795902923,2485.1795902923
66046,7682.586563704378,7716.5865637044,7682.5865637044,7682.5865637044,7682.5865637044,7716.5865637044
66047,35.8501375993,485.8501375993,35.8501375993,71.7002751986,17.9250687997,971.7002751986
66048,6067.449722957826,5625.4497229578,12134.8994459157,24269.7988918313,6067.4497229578,5625.4497229578
66049,32342.578219920346,32562.5782199203,64685.1564398407,64685.1564398407,64685.1564398407,32562.5782199203
66050,32258.83476669688,32048.8347666969,64517.6695333938,64517.6695333938,32258.8347666969,64097.6695333938
66051,596.3801874280001,631.380187428,596.380187428,1192.760374856,596.380187428,631.380187428
66052,1355.1966556487735,1303.1966556488,2710.3933112976,5420.7866225951,677.5983278244,2606.3933112976
66053,10826.082214984324,10953.0822149843,10826.0822149843,10826.0822149843,10826.0822149843,10953.0822149843
66054,1102.8717607380001,1388.871760738,1102.871760738,2205.743521476,1102.871760738,2777.743521476
66055,5206.497793215105,5575.4977932151,5206.4977932151,10412.9955864302,2603.2488966076,11150.9955864302
66056,5130.031755376742,4679.0317553768,10260.0635107535,20520.127021507,2565.0158776884,9358.0635107535
66057,6217.363418265396,5862.3634182654,6217.3634182654,6217.3634182654,12434.7268365308,5862.3634182654
66058,9959.225407331998,10344.225407332,9959.225407332,19918.450814664,4979.612703666,20688.450814664
66059,21355.175779255147,21571.1757792551,42710.3515585103,42710.3515585103,42710.3515585103,21571.1757792551
66060,983.4658739389998,790.465873939,1966.931747878,1966.931747878,983.465873939,1580.931747878
66061,329.10159727755143,447.1015972776,329.1015972776,658.2031945551,329.1015972776,447.1015972776
66062,965.8458577389999,1430.845857739,1931.691715478,1931.691715478,1931.691715478,1430.845857739
66063,168596.72589937877,168125.725899379,337193.451798758,337193.451798758,168596.725899379,168125.725899379
66064,3453.6977050169044,3072.6977050169,3453.6977050169,3453.6977050169,3453.6977050169,6145.3954100338
66065,86282.91345182259,86044.9134518226,86282.9134518226,172565.826903645,86282.9134518226,86044.9134518226
66066,6909.558063445952,6666.558063446,13819.1161268919,27638.2322537838,3454.779031723,6666.558063446
66067,3199.432974619044,3413.4329746191,6398.8659492381,6398.8659492381,6398.8659492381,3413.4329746191
66068,531.8109507769999,163.810950777,531.810950777,531.810950777,1063.621901554,163.810950777
66069,27491.465388446835,27296.4653884468,54982.9307768937,109965.861553787,27491.4653884468,54592.9307768937
66070,2873.1557074059997,2982.155707406,2873.155707406,2873.155707406,5746.311414812,2982.155707406
66071,18283.981288322568,18443.9812883226,18283.9812883226,36567.9625766451,18283.9812883226,36887.9625766451
66072,1128.7600975606583,732.7600975607,1128.7600975607,1128.7600975607,1128.7600975607,1465.5201951213
66073,640.707076253,203.707076253,1281.414152506,2562.828305012,320.3535381265,407.414152506
66074,16668.42762428603,16695.427624286,33336.8552485721,33336.8552485721,33336.8552485721,16695.427624286
66075,1134.9091720163312,690.9091720163,1134.9091720163,1134.9091720163,1134.9091720163,690.9091720163
66076,749.5115420823605,1212.5115420824,1499.0230841647,1499.0230841647,749.5115420824,2425.0230841647
66077,269.90101341300004,-169.098986587,539.802026826,1079.604053652,134.9505067065,-338.197973174
66078,873.2638397643864,378.2638397644,873.2638397644,1746.5276795288,436.6319198822,756.5276795288
66079,248.62106726600004,-230.378932734,248.621067266,248.621067266,497.242134532,-230.378932734
66080,8146.763083234827,8427.7630832348,8146.7630832348,8146.7630832348,16293.5261664697,16855.5261664697
66081,591.725827014,387.725827014,591.725827014,1183.451654028,295.862913507,387.725827014
66082,3694.446653178824,3750.4466531788,3694.4466531788,7388.8933063577,1847.2233265894,3750.4466531788
66083,275.517361236,4.517361236,275.517361236,275.517361236,551.034722472,9.034722472
66084,5269.207645896382,5692.2076458964,5269.2076458964,10538.4152917928,5269.2076458964,11384.4152917928
66085,5267.177423360627,5109.1774233606,5267.1774233606,10534.3548467213,2633.5887116803,10218.3548467213
66086,3049.5662203547004,2647.5662203547,3049.5662203547,6099.1324407094,1524.7831101774,2647.5662203547
66088,60610.87035298918,61082.8703529892,121221.740705978,121221.740705978,121221.740705978,61082.8703529892
66089,1285.826427596,1272.826427596,2571.652855192,2571.652855192,2571.652855192,1272.826427596
66090,665.5068020546903,1149.5068020547,665.5068020547,1331.0136041094,665.5068020547,2299.0136041094
66091,632.7088265229527,820.708826523,1265.4176530459,2530.8353060918,632.708826523,1641.4176530459
66092,423.621214102,718.621214102,423.621214102,423.621214102,847.242428204,1437.242428204
66093,7139.725291228816,7241.7252912288,14279.4505824576,14279.4505824576,7139.7252912288,7241.7252912288
66094,7099.733464138902,7252.7334641389,7099.7334641389,14199.4669282778,3549.8667320695,14505.4669282778
66095,10633.011924772198,10957.0119247722,10633.0119247722,21266.0238495444,5316.5059623861,10957.0119247722
66096,3831.94973814,4052.94973814,3831.94973814,7663.89947628,1915.97486907,8105.89947628
66097,1452.8386050029376,1867.8386050029,2905.6772100059,5811.3544200118,726.4193025015,1867.8386050029
66098,5166.917257506089,4746.9172575061,10333.8345150122,10333.8345150122,10333.8345150122,4746.9172575061
66099,2218.2590078472726,2152.2590078473,4436.5180156946,4436.5180156946,2218.2590078473,4304.5180156946
66100,1064.864892269,611.864892269,1064.864892269,1064.864892269,2129.729784538,1223.729784538
66101,5337.408217324183,5223.4082173242,10674.8164346484,10674.8164346484,5337.4082173242,5223.4082173242
66102,989.2985530603999,532.2985530604,1978.5971061208,1978.5971061208,989.2985530604,1064.5971061208
66103,8646.255748493078,8853.2557484931,8646.2557484931,8646.2557484931,8646.2557484931,17706.5114969862
66104,1031.8503721910001,1021.850372191,1031.850372191,1031.850372191,2063.700744382,2043.700744382
