commune,emi.pol2012.nox[0],emi.pol2012.nox[1],emi.pol2012.nox[2],emi.pol2012.nox[3],emi.pol2012.nox[4],emi.pol2012.nox[5],emi.pol2010.nox[0],emi.pol2010.nox[1],emi.pol2010.nox[2],emi.pol2010.nox[3],emi.pol2010.nox[4],emi.pol2010.nox[5]
11146,49366.53340460736,49448.5334046074,98733.0668092147,197466.133618429,49366.5334046074,49448.5334046074,49366.53340460736,49837.5334046074,49366.5334046074,98733.0668092147,24683.2667023037,49837.5334046074
11147,1596.88086593606,1101.8808659361,3193.7617318721,6387.5234637442,798.440432968,1101.8808659361,1596.88086593606,1540.8808659361,1596.8808659361,1596.8808659361,3193.7617318721,1540.8808659361
11148,97160.38299326254,97047.3829932625,97160.3829932625,97160.3829932625,97160.3829932625,194094.765986525,97160.38299326254,97031.3829932625,97160.3829932625,97160.3829932625,97160.3829932625,97031.3829932625
11149,9468.571610300069,9553.5716103001,9468.5716103001,9468.5716103001,18937.1432206001,9553.5716103001,9468.571610300069,9156.5716103001,9468.5716103001,18937.1432206001,9468.5716103001,18313.1432206001
11150,1473.920172671,1096.920172671,1473.920172671,2947.840345342,1473.920172671,1096.920172671,1473.920172671,1557.920172671,1473.920172671,1473.920172671,2947.840345342,1557.920172671
11151,80428.06840517015,80455.0684051702,160856.13681034,160856.13681034,80428.0684051702,80455.0684051702,80428.06840517015,80204.0684051702,160856.13681034,321712.273620681,40214.0342025851,160408.13681034
11152,2513.6601063193352,2509.6601063193,5027.3202126387,5027.3202126387,5027.3202126387,5019.3202126387,2513.6601063193352,2678.6601063193,5027.3202126387,5027.3202126387,2513.6601063193,5357.3202126387
11153,5282.72439023927,5540.7243902393,10565.4487804785,21130.8975609571,5282.7243902393,11081.4487804785,5282.72439023927,5435.7243902393,10565.4487804785,21130.8975609571,5282.7243902393,5435.7243902393
11154,664.0841866760001,767.084186676,1328.168373352,1328.168373352,664.084186676,767.084186676,664.0841866760001,996.084186676,1328.168373352,2656.336746704,664.084186676,996.084186676
11155,1757.958195428,1333.958195428,3515.916390856,7031.832781712,878.979097714,1333.958195428,1757.958195428,2143.958195428,1757.958195428,3515.916390856,1757.958195428,4287.916390856
11156,840.9899380915426,1225.9899380916,1681.9798761831,3363.9597523662,840.9899380915,2451.9798761831,840.9899380915426,969.9899380915,840.9899380915,1681.9798761831,420.4949690458,969.9899380915
11157,2670.536365247,2312.536365247,2670.536365247,2670.536365247,5341.072730494,4625.072730494,2670.536365247,2687.536365247,5341.072730494,10682.145460988,2670.536365247,5375.072730494
11158,4896.732121944749,5072.7321219448,9793.4642438895,19586.928487779,4896.7321219448,5072.7321219448,4896.732121944749,5128.7321219448,4896.7321219448,9793.4642438895,2448.3660609724,5128.7321219448
11159,5534.044499441728,5184.0444994417,11068.0889988835,22136.1779977669,2767.0222497209,5184.0444994417,5534.044499441728,5442.0444994417,5534.0444994417,11068.0889988835,5534.0444994417,10884.0889988835
11160,410.4322594579999,253.432259458,820.864518916,820.864518916,410.432259458,506.864518916,410.4322594579999,72.432259458,820.864518916,820.864518916,410.432259458,72.432259458
11161,2581.775360169072,2654.7753601691,5163.5507203382,5163.5507203382,5163.5507203382,2654.7753601691,2581.775360169072,2180.7753601691,2581.7753601691,2581.7753601691,2581.7753601691,4361.5507203382
11162,2052.3914051937427,2179.3914051938,4104.7828103875,4104.7828103875,2052.3914051938,2179.3914051938,2052.3914051937427,1843.3914051938,2052.3914051938,4104.7828103875,1026.1957025969,1843.3914051938
11163,308.815162843,690.815162843,617.630325686,617.630325686,308.815162843,1381.630325686,308.815162843,429.815162843,617.630325686,617.630325686,617.630325686,859.630325686
11164,14728.45509956306,15074.4550995631,14728.4550995631,14728.4550995631,14728.4550995631,30148.9101991261,14728.45509956306,15174.4550995631,14728.4550995631,29456.9101991261,7364.2275497815,15174.4550995631
11165,1919.2614380599077,1428.2614380599,3838.5228761198,7677.0457522396,959.63071903,2856.5228761198,1919.2614380599077,1539.2614380599,3838.5228761198,7677.0457522396,1919.2614380599,1539.2614380599
11166,2014.703621434,2469.703621434,2014.703621434,2014.703621434,4029.407242868,4939.407242868,2014.703621434,2180.703621434,4029.407242868,4029.407242868,2014.703621434,2180.703621434
11167,2012.999156897,1971.999156897,2012.999156897,4025.998313794,1006.4995784485,3943.998313794,2012.999156897,1620.999156897,4025.998313794,8051.996627588,2012.999156897,1620.999156897
11168,781.629525433,529.629525433,1563.259050866,1563.259050866,1563.259050866,1059.259050866,781.629525433,384.629525433,1563.259050866,1563.259050866,1563.259050866,769.259050866
11169,1513.860818948,2007.860818948,3027.721637896,3027.721637896,3027.721637896,2007.860818948,1513.860818948,1219.860818948,3027.721637896,3027.721637896,3027.721637896,1219.860818948
11170,33168.16275657945,32888.1627565794,66336.3255131589,66336.3255131589,66336.3255131589,65776.3255131589,33168.16275657945,33443.1627565794,66336.3255131589,132672.651026318,33168.1627565794,33443.1627565794
11171,1305.4994509506625,1574.4994509507,1305.4994509507,1305.4994509507,1305.4994509507,3148.9989019013,1305.4994509506625,1396.4994509507,2610.9989019013,2610.9989019013,1305.4994509507,2792.9989019013
11172,8614.484763036662,8704.4847630367,8614.4847630367,8614.4847630367,8614.4847630367,8704.4847630367,8614.484763036662,8268.4847630367,17228.9695260733,34457.9390521466,8614.4847630367,8268.4847630367
11173,2972.690090955,3316.690090955,2972.690090955,5945.38018191,1486.3450454775,3316.690090955,2972.690090955,2475.690090955,2972.690090955,5945.38018191,2972.690090955,2475.690090955
11174,68.423164027,125.423164027,136.846328054,273.692656108,34.2115820135,250.846328054,68.423164027,505.423164027,68.423164027,136.846328054,68.423164027,1010.846328054
11175,8481.166702554781,8513.1667025548,16962.3334051096,16962.3334051096,8481.1667025548,17026.3334051096,8481.166702554781,8157.1667025548,8481.1667025548,8481.1667025548,16962.3334051096,8157.1667025548
11176,1130.020229212,1229.020229212,1130.020229212,2260.040458424,565.010114606,1229.020229212,1130.020229212,1079.020229212,2260.040458424,2260.040458424,1130.020229212,1079.020229212
11177,63.934587354,-297.065412646,127.869174708,255.738349416,63.934587354,-594.130825292,63.934587354,471.934587354,63.934587354,63.934587354,127.869174708,943.869174708
11178,64871.65755461913,64908.6575546191,64871.6575546191,129743.315109238,64871.6575546191,64908.6575546191,64871.65755461913,64992.6575546191,129743.315109238,259486.630218477,32435.8287773096,129985.315109238
11179,298.6824014139999,784.682401414,597.364802828,597.364802828,298.682401414,1569.364802828,298.6824014139999,619.682401414,597.364802828,1194.729605656,298.682401414,619.682401414
11180,1293.872413901,1518.872413901,2587.744827802,5175.489655604,1293.872413901,3037.744827802,1293.872413901,888.872413901,1293.872413901,2587.744827802,1293.872413901,1777.744827802
11181,5575.6064448649995,5735.606444865,11151.21288973,22302.42577946,2787.8032224325,11471.21288973,5575.6064448649995,5279.606444865,11151.21288973,22302.42577946,5575.606444865,10559.21288973
11182,1342.237805251,1355.237805251,2684.475610502,2684.475610502,2684.475610502,1355.237805251,1342.237805251,938.237805251,2684.475610502,2684.475610502,1342.237805251,938.237805251
11183,1911.7620201979998,1631.762020198,1911.762020198,1911.762020198,1911.762020198,1631.762020198,1911.7620201979998,2172.762020198,1911.762020198,1911.762020198,1911.762020198,4345.524040396
11184,1679.9335244909332,1596.9335244909,1679.9335244909,1679.9335244909,3359.8670489819,1596.9335244909,1679.9335244909332,2037.9335244909,1679.9335244909,3359.8670489819,1679.9335244909,2037.9335244909
11185,7226.547444902429,6841.5474449024,14453.0948898049,28906.1897796097,3613.2737224512,13683.0948898049,7226.547444902429,7654.5474449024,14453.0948898049,28906.1897796097,7226.5474449024,7654.5474449024
11186,285.051808347,82.051808347,285.051808347,570.103616694,285.051808347,164.103616694,285.051808347,431.051808347,570.103616694,1140.207233388,142.5259041735,862.103616694
11187,1226.6833683686305,1028.6833683686,2453.3667367373,2453.3667367373,2453.3667367373,1028.6833683686,1226.6833683686305,1212.6833683686,1226.6833683686,1226.6833683686,2453.3667367373,1212.6833683686
11188,179170.70498628166,178927.704986282,358341.409972563,716682.819945127,179170.704986282,178927.704986282,179170.70498628166,179114.704986282,358341.409972563,358341.409972563,358341.409972563,179114.704986282
11189,205.02386611399996,679.023866114,410.047732228,820.095464456,102.511933057,679.023866114,205.02386611399996,83.023866114,410.047732228,410.047732228,205.023866114,166.047732228
11190,19343.18930685058,19296.1893068506,38686.3786137012,38686.3786137012,19343.1893068506,38592.3786137012,19343.18930685058,19737.1893068506,38686.3786137012,38686.3786137012,19343.1893068506,39474.3786137012
11191,4745.985659055884,4845.9856590559,4745.9856590559,4745.9856590559,4745.9856590559,4845.9856590559,4745.985659055884,4852.9856590559,4745.9856590559,4745.9856590559,4745.9856590559,4852.9856590559
11192,30637.898344347945,30683.8983443479,61275.7966886959,122551.593377392,30637.8983443479,30683.8983443479,30637.898344347945,30614.8983443479,30637.8983443479,61275.7966886959,15318.949172174,30614.8983443479
11193,4331.613116204164,3910.6131162042,4331.6131162042,4331.6131162042,4331.6131162042,7821.2262324083,4331.613116204164,4015.6131162042,4331.6131162042,4331.6131162042,8663.2262324083,4015.6131162042
11194,464.06872358,446.06872358,928.13744716,928.13744716,928.13744716,892.13744716,464.06872358,192.06872358,928.13744716,1856.27489432,464.06872358,384.13744716
11195,38011.401711791776,37902.4017117918,76022.8034235836,152045.606847167,38011.4017117918,75804.8034235836,38011.401711791776,37934.4017117918,38011.4017117918,38011.4017117918,76022.8034235836,75868.8034235836
11196,2550.529683642,2138.529683642,5101.059367284,10202.118734568,1275.264841821,2138.529683642,2550.529683642,2355.529683642,5101.059367284,10202.118734568,1275.264841821,2355.529683642
11197,5651.534960599638,5587.5349605996,5651.5349605996,11303.0699211993,2825.7674802998,11175.0699211993,5651.534960599638,6045.5349605996,5651.5349605996,5651.5349605996,5651.5349605996,6045.5349605996
11198,14453.714756886355,14804.7147568864,14453.7147568864,28907.4295137727,7226.8573784432,29609.4295137727,14453.714756886355,14484.7147568864,28907.4295137727,57814.8590275454,14453.7147568864,28969.4295137727
11199,46155.365984388074,45992.3659843881,92310.7319687762,92310.7319687762,92310.7319687762,45992.3659843881,46155.365984388074,46063.3659843881,46155.3659843881,92310.7319687762,23077.682992194,92126.7319687762
11200,6004.55848413831,5934.5584841383,6004.5584841383,12009.1169682766,3002.2792420692,5934.5584841383,6004.55848413831,5604.5584841383,6004.5584841383,6004.5584841383,12009.1169682766,5604.5584841383
11201,6548.238270903475,6118.2382709035,13096.476541807,13096.476541807,13096.476541807,6118.2382709035,6548.238270903475,6354.2382709035,13096.476541807,26192.9530836139,6548.2382709035,12708.476541807
11202,48717.96018784882,48322.9601878488,97435.9203756976,97435.9203756976,48717.9601878488,48322.9601878488,48717.96018784882,49216.9601878488,48717.9601878488,48717.9601878488,97435.9203756976,98433.9203756976
11203,132663.60997876464,132183.609978765,132663.609978765,265327.219957529,66331.8049893823,132183.609978765,132663.60997876464,132417.609978765,132663.609978765,132663.609978765,265327.219957529,264835.219957529
11204,1859.9429289450002,2274.942928945,3719.88585789,3719.88585789,1859.942928945,4549.88585789,1859.9429289450002,1668.942928945,1859.942928945,1859.942928945,1859.942928945,1668.942928945
11205,1129.816176322,1292.816176322,2259.632352644,2259.632352644,1129.816176322,2585.632352644,1129.816176322,1565.816176322,1129.816176322,2259.632352644,564.908088161,3131.632352644
11206,98658.32185941297,98710.321859413,98658.321859413,98658.321859413,197316.643718826,98710.321859413,98658.32185941297,98589.321859413,98658.321859413,197316.643718826,49329.1609297065,98589.321859413
11207,2279.25453246959,2292.2545324696,2279.2545324696,4558.5090649392,2279.2545324696,4584.5090649392,2279.25453246959,2538.2545324696,4558.5090649392,9117.0181298784,2279.2545324696,2538.2545324696
11208,11513.528488879738,11815.5284888797,11513.5284888797,11513.5284888797,11513.5284888797,23631.0569777595,11513.528488879738,11856.5284888797,23027.0569777595,23027.0569777595,11513.5284888797,23713.0569777595
11209,4332.712396456845,3920.7123964569,4332.7123964569,4332.7123964569,4332.7123964569,7841.4247929137,4332.712396456845,3883.7123964569,8665.4247929137,8665.4247929137,8665.4247929137,7767.4247929137
11210,91889.01639847648,91888.0163984765,183778.032796953,183778.032796953,91889.0163984765,183776.032796953,91889.01639847648,91968.0163984765,91889.0163984765,91889.0163984765,183778.032796953,91968.0163984765
11211,1188.046957177,1215.046957177,1188.046957177,1188.046957177,2376.093914354,2430.093914354,1188.046957177,1627.046957177,2376.093914354,4752.187828708,1188.046957177,3254.093914354
11212,4051.893924668558,4300.8939246686,4051.8939246686,8103.7878493371,4051.8939246686,4300.8939246686,4051.893924668558,3807.8939246686,4051.8939246686,4051.8939246686,4051.8939246686,7615.7878493371
11213,211.27593653802225,-277.724063462,211.275936538,422.551873076,211.275936538,-555.448126924,211.27593653802225,387.275936538,211.275936538,211.275936538,422.551873076,387.275936538
11214,2547.8390841120004,2794.839084112,5095.678168224,5095.678168224,2547.839084112,2794.839084112,2547.8390841120004,2746.839084112,2547.839084112,5095.678168224,2547.839084112,5493.678168224
11215,2990.757825647,2656.757825647,5981.515651294,5981.515651294,2990.757825647,5313.515651294,2990.757825647,2603.757825647,2990.757825647,5981.515651294,1495.3789128235,5207.515651294
11216,2475.98871536794,2101.9887153679,4951.9774307359,4951.9774307359,4951.9774307359,2101.9887153679,2475.98871536794,2578.9887153679,4951.9774307359,4951.9774307359,4951.9774307359,5157.9774307359
11217,8045.077699604598,7589.0776996046,16090.1553992092,32180.3107984184,8045.0776996046,15178.1553992092,8045.077699604598,7890.0776996046,16090.1553992092,32180.3107984184,8045.0776996046,7890.0776996046
11218,1328.39879517,1296.39879517,1328.39879517,2656.79759034,664.199397585,1296.39879517,1328.39879517,1428.39879517,2656.79759034,2656.79759034,1328.39879517,1428.39879517
11219,194.43176605359997,78.4317660536,388.8635321072,388.8635321072,388.8635321072,156.8635321072,194.43176605359997,-258.5682339464,194.4317660536,388.8635321072,97.2158830268,-517.1364678928
11220,12347.31386900873,11864.3138690087,24694.6277380175,24694.6277380175,24694.6277380175,11864.3138690087,12347.31386900873,12570.3138690087,12347.3138690087,12347.3138690087,24694.6277380175,25140.6277380175
11221,2972.0067874808897,3393.0067874809,2972.0067874809,5944.0135749618,1486.0033937405,6786.0135749618,2972.0067874808897,2965.0067874809,5944.0135749618,5944.0135749618,5944.0135749618,5930.0135749618
11222,450.00021040099995,935.000210401,900.000420802,1800.000841604,225.0001052005,935.000210401,450.00021040099995,605.000210401,900.000420802,900.000420802,450.000210401,605.000210401
11223,130.20993914599998,194.209939146,260.419878292,260.419878292,260.419878292,194.209939146,130.20993914599998,-169.790060854,260.419878292,520.839756584,65.104969573,-169.790060854
11224,614.3340208157406,114.3340208157,614.3340208157,614.3340208157,614.3340208157,114.3340208157,614.3340208157406,792.3340208157,1228.6680416315,1228.6680416315,614.3340208157,1584.6680416315
11225,144455.75105451915,144421.751054519,288911.502109038,577823.004218077,144455.751054519,144421.751054519,144455.75105451915,144838.751054519,288911.502109038,288911.502109038,144455.751054519,144838.751054519
11226,2660.780706045702,3115.7807060457,2660.7807060457,2660.7807060457,5321.5614120914,3115.7807060457,2660.780706045702,2783.7807060457,5321.5614120914,5321.5614120914,2660.7807060457,2783.7807060457
